times,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag20
-396000,6.7547e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-397000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-406000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-407000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-409000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-413000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-418000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-421000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-423000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-427000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-428000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-431000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-433000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-436000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-438000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-439000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-441000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-443000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-447000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-452000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-453000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-456000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-458000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-459000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-461000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-462000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-466000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-467000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-468000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-471000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-473000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-476000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-477000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-478000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-479000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-481000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-482000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-485000,0.001283241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-486000,0.003041172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-487000,0.003551295,0.000495386,0,0,0,0,0,0,0,0,0,0,0,0,0
-488000,0.004062137,0.001596444,0,0,0,0,0,0,0,0,0,0,0,0,0
-489000,0.004556987,0.002665034,0,0,0,0,0,0,0,0,0,0,0,0,0
-490000,0.005029419,0.003694979,0.00030206,0,0,0,0,0,0,0,0,0,0,0,0
-491000,0.00546851,0.004657287,0.000874803,0,0,0,0,0,0,0,0,0,0,0,0
-492000,0.005891702,0.005605013,0.001443866,0,0,0,0,0,0,0,0,0,0,0,0
-493000,0.006292065,0.006292065,0.001999025,0,0,0,0,0,0,0,0,0,0,0,0
-494000,0.00666389,0.00666389,0.002528727,2.685e-05,0,0,0,0,0,0,0,0,0,0,0
-495000,0.007026408,0.007026408,0.00305791,0.000370801,0,0,0,0,0,0,0,0,0,0,0
-496000,0.007375055,0.007375055,0.003578285,0.000715155,0,0,0,0,0,0,0,0,0,0,0
-497000,0.007729808,0.007729808,0.004115476,0.00107445,0,0,0,0,0,0,0,0,0,0,0
-498000,0.008102561,0.008102561,0.004687597,0.001458188,0,0,0,0,0,0,0,0,0,0,0
-499000,0.008512443,0.008512443,0.005324568,0.001887455,0,0,0,0,0,0,0,0,0,0,0
-500000,0.008963536,0.008963536,0.006026452,0.002359402,0.00023076,0,0,0,0,0,0,0,0,0,0
-501000,0.009488048,0.009488048,0.00683859,0.00291046,0.000615366,0,0,0,0,0,0,0,0,0,0
-502000,0.010101253,0.010101253,0.007780195,0.003547684,0.001064879,0,0,0,0,0,0,0,0,0,0
-503000,0.010795738,0.010795738,0.008839788,0.004267161,0.0015688,0,0,0,0,0,0,0,0,0,0
-504000,0.011604762,0.011604762,0.010058394,0.005092556,0.001886599,0.000304737,0,0,0,0,0,0,0,0,0
-505000,0.012556253,0.012556253,0.011041965,0.005706988,0.002541679,0.000560186,0,0,0,0,0,0,0,0,0
-506000,0.013621586,0.013621586,0.012572581,0.006735363,0.003260121,0.001073485,0,0,0,0,0,0,0,0,0
-507000,0.014823184,0.014823184,0.014270825,0.007867337,0.004048241,0.001637409,6.0317e-05,0,0,0,0,0,0,0,0
-508000,0.016184019,0.016184019,0.016184019,0.009466342,0.004913021,0.002250706,0.000508486,0,0,0,0,0,0,0,0
-509000,0.017673772,0.017673772,0.017673772,0.010811351,0.006123421,0.003151357,0.000976864,0,0,0,0,0,0,0,0
-510000,0.019271924,0.019271924,0.019271924,0.012263869,0.007148363,0.003878667,0.001723178,0.000264168,0,0,0,0,0,0,0
-511000,0.020988845,0.020988845,0.020988845,0.01328632,0.00778445,0.004586651,0.002232225,0.000634767,0,0,0,0,0,0,0
-512000,0.022749189,0.022749189,0.022749189,0.015185208,0.009130188,0.005272401,0.002727003,0.000998058,0,0,0,0,6.5495e-05,5.622e-05,0
-513000,0.024515179,0.024515179,0.024515179,0.01654511,0.010049444,0.005912702,0.003180119,0.001327279,4.6748e-05,0,0,0,0,0,0
-514000,0.026505901,0.026505901,0.026505901,0.017805796,0.010888946,0.006488927,0.003586871,0.001619596,0.00025876,0,0,0,0,0,0
-515000,0.028163516,0.028163516,0.028163516,0.018930633,0.011626467,0.006992567,0.003936672,0.00186607,0.00043905,0,0,0,0,0,0
-516000,0.029593694,0.029593694,0.029593694,0.019820731,0.012199972,0.007375469,0.004198723,0.002047849,0.000570385,0,0,0,0,0,0
-517000,0.030746268,0.030746268,0.030746268,0.020450998,0.012593698,0.007629737,0.004365217,0.002164364,0.000648848,0,0,0,0,0,0
-518000,0.031287708,0.031287708,0.031287708,0.020830689,0.012810679,0.007755137,0.00444021,0.002207775,0.000679555,0,0,0,0,0,0
-519000,0.031598222,0.031598222,0.031598222,0.020797786,0.012748978,0.007690871,0.00437543,0.002155679,0.000635567,0,0,0,0,0,0
-520000,0.031496144,0.031496144,0.031496144,0.020446812,0.012473043,0.0074685,0.004208233,0.002023504,0.000537885,0,0,0,0,0,0
-521000,0.030917161,0.030917161,0.030917161,0.019756495,0.011964387,0.007096376,0.003929012,0.001816747,0.000384307,0,0,0,0,0,0
-522000,0.029830815,0.029830815,0.029830815,0.018705647,0.011218973,0.006556733,0.003534326,0.001529788,0.00017349,0,0,0,0,0,0
-523000,0.028277729,0.028277729,0.028277729,0.017339809,0.010266798,0.00588033,0.003047861,0.001176021,0,0,0,0,0,0,0
-524000,0.026273469,0.026273469,0.026273469,0.015677406,0.00912309,0.005076762,0.002473151,0.000764557,0,0,0,0,0,0,0
-525000,0.023946241,0.023946241,0.022956564,0.013015961,0.007252092,0.003713554,0.001465723,7.981e-06,0,0,0,0,0,0,0
-526000,0.021348224,0.021348224,0.019736615,0.010925174,0.005832191,0.002729834,0.000775936,0,0,0,0,0,0,0,0
-527000,0.018621353,0.018621353,0.017343583,0.009444621,0.004902556,0.002136377,0.000402381,0,0,0,0,0,0,0,0
-528000,0.01586735,0.01586735,0.014047045,0.007331863,0.003490225,0.001175825,0,0,0,0,0,0,0,0,0
-529000,0.013186231,0.013186231,0.010762948,0.005236148,0.002098199,0.000231126,0,0,0,0,0,0,0,0,0
-530000,0.010703267,0.010703267,0.007670491,0.00327063,0.000805213,0,0,0,0,0,0,0,0,0,0
-531000,0.008470241,0.008470241,0.00485776,0.001496196,0,0,0,0,0,0,0,0,0,0,0
-532000,0.006495672,0.006495672,0.002346741,0,0,0,0,0,0,0,0,0,0,0,0
-533000,0.004819688,0.003507196,0.000194071,0,0,0,0,0,0,0,0,0,0,0,0
-534000,0.003432885,0.000433331,0,0,0,0,0,0,0,0,0,0,0,0,0
-535000,0.000592972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-537000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-538000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-542000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-543000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-546000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-547000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-548000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-551000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-552000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-556000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-557000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-558000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-559000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-562000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-563000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-564000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-569000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-577000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-578000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-581000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-582000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-583000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-587000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-588000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-589000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-592000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-593000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-594000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-596000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-597000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-599000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-602000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-603000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-606000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-607000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-608000,0.000425929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-609000,0.003656233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-610000,0.004621576,0.001757709,0,0,0,0,0,0,0,0,0,0,0,0,0
-611000,0.00578557,0.004385823,0.000784709,0,0,0,0,0,0,0,0,0,0,0,0
-612000,0.007190598,0.007190598,0.003041824,0.000465917,0,0,0,0,0,0,0,0,0,0,0
-613000,0.008840966,0.008840966,0.005358005,0.001956661,1.4957e-05,0,0,0,0,0,0,0,0,0,0
-614000,0.010799237,0.010799237,0.008195138,0.003826013,0.001263565,0,0,0,0,0,0,0,0,0,0
-615000,0.013100499,0.013100499,0.01081893,0.005493927,0.002370465,0.00045933,0,0,0,0,0,0,0,0,0
-616000,0.015735506,0.015735506,0.014952913,0.008260786,0.004305741,0.001833081,0.000237973,0,0,0,0,0,0,0,0
-617000,0.018765609,0.018765609,0.018765609,0.010905614,0.006102689,0.003097924,0.001136851,0,0,0,0,0,0,0,0
-618000,0.022435795,0.022435795,0.022435795,0.013822506,0.008098092,0.004490604,0.002133729,0.000553264,0,0,0,0,0,0,0
-619000,0.026300055,0.026300055,0.026300055,0.017005786,0.010271025,0.006015823,0.003220759,0.00134079,5.2846e-05,0,0,0,0,0,0
-620000,0.030501169,0.030501169,0.030501169,0.02039196,0.012578807,0.007632344,0.004376962,0.002179871,0.000666187,0,0,0,0,0,0
-621000,0.035010104,0.035010104,0.035010104,0.023931667,0.014988352,0.009319898,0.005584562,0.003052949,0.001304656,8.5087e-05,0,0,0,0,0
-622000,0.039790571,0.039790571,0.039790571,0.02758725,0.017468976,0.011058135,0.006824323,0.003952361,0.001965963,0.000570282,0,0,0,0,0
-623000,0.04461323,0.04461323,0.04461323,0.031199765,0.019918769,0.012773191,0.008047824,0.004838232,0.002616943,0.001050719,0,0,0,0,0
-624000,0.049449039,0.049449039,0.049449039,0.034725242,0.022312552,0.014441907,0.009237225,0.005704037,0.003247176,0.001518184,0.000288449,0,0,0,0
-625000,0.054182607,0.054182607,0.054182607,0.03813152,0.024621,0.016043938,0.010383151,0.006530118,0.00385337,0.001967762,0.000619881,0,0,0,0
-626000,0.057947795,0.057947795,0.057947795,0.041133169,0.026640288,0.017456958,0.011382311,0.007255709,0.004383561,0.002359077,0.000912795,0,0,0,0
-627000,0.061731029,0.061731029,0.061731029,0.043764712,0.028416238,0.018686029,0.012254887,0.007886108,0.004843481,0.002699324,0.001164444,6.0208e-05,0,0,0
-628000,0.064897105,0.064897105,0.064897105,0.045924978,0.029870389,0.01968483,0.012968378,0.008393657,0.005218726,0.002973427,0.001367361,0.00021264,0,0,0
-629000,0.067096357,0.067096357,0.067096357,0.047431096,0.030862697,0.020374172,0.013449644,0.008741053,0.005469604,0.00315658,0.00150527,0.000311731,0,0,0
-630000,0.068298814,0.068298814,0.068298814,0.046993756,0.030421009,0.019955957,0.01306283,0.008387259,0.005153794,0.002870638,0.001251352,8.6755e-05,0,0,0
-631000,0.068469862,0.068469862,0.068469862,0.047118747,0.030496804,0.019920558,0.013087757,0.008348643,0.005118263,0.003164895,0.001495423,0.000296784,0,0,0
-632000,0.067660455,0.067660455,0.067660455,0.04755178,0.030873295,0.020331683,0.013381157,0.008663404,0.005387851,0.003081515,0.001429943,0.000247,0,0,0
-633000,0.065719263,0.065719263,0.065719263,0.046290997,0.03001537,0.019720072,0.012945463,0.00834046,0.005152316,0.002901628,0.001297477,0.000144569,0,0,0
-634000,0.06279855,0.06279855,0.06279855,0.044387933,0.028724096,0.018810729,0.012295319,0.007867178,0.004803708,0.002639452,0.00110186,0,0,0,0
-635000,0.059169972,0.059169972,0.059169972,0.041931523,0.02703879,0.017634567,0.011443344,0.007248629,0.00434098,0.002294528,0.000840352,0,0,0,0
-636000,0.054805086,0.054805086,0.054805086,0.038896748,0.024970388,0.016188146,0.010405599,0.006493323,0.003781462,0.001879841,0.000527163,0,0,0,0
-637000,0.050017858,0.050017858,0.050017858,0.035501213,0.022663302,0.01457475,0.00925051,0.005653913,0.003162214,0.001419478,0.000180835,0,0,0,0
-638000,0.044954978,0.044954978,0.044954978,0.031829009,0.020174926,0.012833038,0.008006377,0.004748461,0.002495182,0.000924128,0,0,0,0,0
-639000,0.039803768,0.039803768,0.039803768,0.028003878,0.017579384,0.011017492,0.006709137,0.003804089,0.001803317,0.000407509,0,0,0,0,0
-640000,0.034686996,0.034686996,0.034686996,0.024087844,0.014931421,0.009158285,0.005385574,0.002840778,0.001098342,0,0,0,0,0,0
-641000,0.029849727,0.029849727,0.029849727,0.020286789,0.01234463,0.007357156,0.004091976,0.00190672,0.000409335,0,0,0,0,0,0
-642000,0.025330929,0.025330929,0.025330929,0.016612767,0.009852507,0.005610477,0.002849377,0.001002898,0,0,0,0,0,0,0
-643000,0.021171796,0.021171796,0.021171796,0.013135128,0.007490608,0.003960349,0.001672771,0.000151517,0,0,0,0,0,0,0
-644000,0.017512316,0.017512316,0.017512316,0.009986761,0.005354216,0.002466824,0.00061008,0,0,0,0,0,0,0,0
-645000,0.014288907,0.014288907,0.013498643,0.007144357,0.003422049,0.001123769,0,0,0,0,0,0,0,0,0
-646000,0.011503556,0.011503556,0.009631745,0.004625267,0.001718394,0,0,0,0,0,0,0,0,0,0
-647000,0.009145008,0.009145008,0.006287486,0.002453058,0.000247456,0,0,0,0,0,0,0,0,0,0
-648000,0.007164644,0.007164644,0.003428313,0.000596396,0,0,0,0,0,0,0,0,0,0,0
-649000,0.005532665,0.004904543,0.001033023,0,0,0,0,0,0,0,0,0,0,0,0
-650000,0.004206978,0.001673224,0,0,0,0,0,0,0,0,0,0,0,0,0
-651000,0.002874561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-652000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-653000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-654000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-657000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-659000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-662000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-663000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-667000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-668000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-673000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-676000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-677000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-679000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-682000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-683000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-687000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-688000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-689000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-693000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-697000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-698000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-703000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-704000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-708000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-709000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-712000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-713000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-716000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-717000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-718000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-719000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-721000,0.002099805,0.000400122,9.4795e-05,0,0,0,0,0,0,0,1.5353e-05,0,0,0,0
-722000,0.004203112,0.001309716,0,0,0,0,0,0,0,0,0,0,0,0,0
-723000,0.005613944,0.004368961,0.000843615,0,0,0,0,0,0,0,0,0,0,0,0
-724000,0.007319949,0.007319949,0.003075522,0.00043655,0,0,0,0,0,0,0,0,0,0,0
-725000,0.009320348,0.009320348,0.005682711,0.002093299,0.000111794,0,0,0,0,0,0,0,0,0,0
-726000,0.011627815,0.011627815,0.008662167,0.004027749,0.001373809,0,0,0,0,0,0,0,0,0,0
